i,t,m,Energy,Protein,Vitamin A,Vitamin D,Vitamin E,Vitamin C,Vitamin B-6,Vitamin B-12,Calcium,Magnesium,Iron,Zinc
0295-001-001,2019-20,Mainland Rural,43009.75833262323,1025.1631520084286,1926.738677050128,12.31016936902946,83.34143085019706,71.1310293343798,29.013473721601525,24.166595139761174,2299.6128510865333,11348.323776919371,320.89213296596876,202.5971032235503
0296-001-002,2019-20,Mainland Rural,24357.736912345863,598.9263186718422,1804.9728723527116,10.398991636304153,43.070360192950226,74.36782624356444,15.88041064582633,19.635702132336764,1538.4449510575669,5937.055597812062,171.24434367208022,114.7722283546753
0298-006-001,2019-20,Dar Es Salaam,65594.21876578967,1594.951973744058,12846.711103070986,61.929972749527415,50.16969964158124,623.1898987708934,30.884475989181205,97.95358708839399,6771.414039713423,8922.849175426818,277.88835063383624,266.8710486560598
0298-006-004,2019-20,Mainland Other Urban,38599.245145141016,946.0530630794501,2526.6785843486873,16.888911585108332,65.59503315543371,83.79131075774947,24.146249709186808,30.45678322358904,2366.0327553829284,9170.530882847168,263.15619687503937,179.01768222293293
0298-006-006,2019-20,Mainland Other Urban,60595.160415442486,1449.284213478942,2342.4276493706216,16.192074289378304,117.14960994783328,70.99684096973672,40.95160181592649,31.65177750429089,2422.797496238143,16104.150782424227,450.02089438857286,286.67523813589986
0298-006-007,2019-20,Mainland Other Urban,30696.49872385172,776.068013535741,3429.1495202126116,20.31916625701723,46.83425803488495,133.69310736648976,18.836928228479856,35.51738780021315,2303.333821685774,6568.5835932683185,195.93143852470115,142.91806890207036
0299-001-001,2019-20,Mainland Rural,30108.642846452443,763.3979615539203,4606.870226551024,25.02311790925251,37.457527088538114,199.55874361796376,16.98921460130529,42.11998037590363,2768.3561176369194,5462.815396119635,168.46570721170733,134.76380594231804
0300-001-001,2019-20,Mainland Rural,82482.34771677824,1893.7971962336105,5722.271312744434,32.592906503895215,140.35707775081013,247.65449646501625,51.17880950339832,52.98460066008911,5993.311595181433,19640.028600354097,558.6236211502254,364.9720743425264
0300-001-002,2019-20,Mainland Rural,36948.96343023023,944.7237479322297,4933.106256444146,27.731112500020764,43.555945149981255,210.84507397982216,20.311700825263927,51.02198708481751,3770.8893055067665,6536.730700716898,202.92095867788709,167.13577374206113
0301-001-001,2019-20,Mainland Rural,37824.42099098449,955.0811656462313,6651.900170625173,31.015011764543978,40.454391517753066,336.95579918797307,20.6935924139239,55.90991342133403,4143.664902564477,6211.204106876005,195.88234899853106,167.2546579672165
0302-001-001,2019-20,Mainland Rural,69938.63203773781,1658.7262979456164,12863.932288692755,63.15585705682789,85.30888566032996,615.4602831514582,39.158097494199325,94.77392462077835,6970.1834113583855,12356.632439891391,380.01827759285356,294.0161865070707
0303-001-001,2019-20,Mainland Rural,29899.227884316297,738.8828870972932,1797.8549836297238,10.381035549801291,55.51044297890003,76.29717160621729,19.901515837476765,21.47360314159872,1939.6164222361756,7590.816372396191,218.23638032895306,142.91414860663585
0304-001-001,2019-20,Mainland Rural,85750.51763499925,1994.369932737197,2494.7940668450983,15.266146333436952,178.70480083505095,100.65982317895008,60.11448279409146,33.1985098281024,3816.2145132203345,24065.222818738115,672.2649568348237,405.45944807680223
0305-001-001,2019-20,Dar Es Salaam,38757.879617273495,970.3983651770941,5523.802159349254,33.118303728788916,45.82591022341529,208.0124164389217,20.368916852420117,49.930350001772496,3050.5771379969256,6916.7311088381875,207.0001438055284,167.26257086435444
0306-001-001,2019-20,Mainland Rural,38420.089454164525,944.1627743690049,3350.8278514149465,19.029500185892243,61.112349282950724,142.77894352469016,23.825081894247905,35.437181020079564,2977.8167056756943,8616.703291525984,251.75498520620553,177.33136464371614
0307-001-001,2019-20,Mainland Rural,42227.85658513591,1036.6942746152727,3810.7686325745813,22.624988204731125,62.25520856855607,148.33362080985725,25.33844836192751,40.81849474453111,2721.789589530961,9010.234154702097,261.2754840595908,192.4289525210739
0308-001-001,2019-20,Mainland Rural,42593.53120067939,1073.3476105052682,4409.150767324811,23.08578560451413,51.92522929248558,202.74031682113696,24.017839378363842,48.80284957936699,3393.4054551151257,7938.585529812655,236.6678171940058,194.02773086112293
0309-001-001,2019-20,Mainland Rural,50568.698640773706,1168.838923751409,3344.550206207105,17.399165942786745,83.1915590082495,155.49040559280607,31.21502598069022,31.18747882688268,3014.654662501261,11859.395590721582,333.6326976628435,224.63982052141662
0310-001-001,2019-20,Mainland Rural,20340.4117666407,523.3192986235049,2024.7604091407889,10.39299413911257,34.41598256696054,94.82624314115611,13.225181276371684,20.569496923985252,1567.0608978997477,4743.7043478168625,140.19395982141037,97.9265046681369
0311-002-001,2019-20,Mainland Other Urban,40317.21477750126,982.8702402222915,3457.6586942810904,19.169290058814923,57.38165624183076,147.143013258145,23.546797118097935,35.797739973529474,2551.9656418452987,8481.420041906411,243.37959628076763,181.2926795873286
0312-001-001,2019-20,Mainland Rural,34978.855514066665,811.7579988325583,1232.7635778552549,7.287288297062479,72.26733888816145,50.533697388447315,24.287813238243594,13.93202185405921,1574.4102002648974,9746.381279159892,272.05724210364554,164.02419059510885
0312-002-001,2019-20,Mainland Rural,32501.522892780456,771.2445946654083,1575.0580108174104,9.89230720026118,67.19912204082155,57.94841257929182,22.720659419791577,17.44034315896962,1608.5525727285858,8976.530986861988,253.7739919018302,154.33835349065575
0313-001-001,2019-20,Mainland Rural,49270.51608704851,1174.5911211619507,4716.521909351385,26.86837277277914,74.21646624590994,196.83548226080217,29.381955945569356,45.8170523316123,3672.499572870395,10571.243077925827,308.16449324457267,219.0378365430497
0314-001-001,2019-20,Mainland Rural,53177.429219955186,1280.5817595084773,4307.149335735736,19.771490712776586,86.75186311009509,228.261360936607,33.500199345048976,40.93534105460914,4127.463039474601,12284.743123106591,354.42330145704756,244.2251398991735
0314-001-005,2019-20,Mainland Rural,44944.25747223397,1106.6495742064567,4705.643051260203,25.200817174589183,56.58346193150684,210.0403396884246,25.32121082285587,49.09067387029093,3455.0797003359376,8517.614390349625,252.0426415438261,200.54553896344058
0315-001-001,2019-20,Mainland Other Urban,42391.078753784255,1030.4676014878803,1741.66929436677,11.522529497852895,86.14507704405665,58.58101964512978,29.619479431455286,23.913906984328953,1870.1088993941828,11604.725726983437,327.94958474233033,205.07513414254444
0315-001-006,2019-20,Mainland Other Urban,33091.67817575429,841.0706778592508,3432.4391320765194,18.78820357989381,46.20943416583228,149.79035623712016,19.68020129162372,37.32641023657238,2580.50149882652,6732.925054398657,200.44589088161013,153.91493426702206
0316-001-001,2019-20,Mainland Other Urban,69633.68625164153,1757.068995920257,5674.4020096845,33.094550588366495,85.82988263725723,239.97694713476963,38.65756897837766,72.7446227835678,5912.6559434383,13270.747930471676,391.37970586133633,317.9943886016644
0317-002-001,2019-20,Mainland Other Urban,35549.599047331285,870.5208860290618,2654.1910320093784,17.195387810828095,61.999220713697596,91.22913369724043,22.711115449863044,29.469627989771368,2157.762734114154,8559.828298453587,246.58759925114995,165.53340650040377
0318-001-001,2019-20,Mainland Other Urban,41458.28488016644,1086.9049268059998,5581.565586095801,30.828818622936133,44.38070882847673,237.97091168346228,22.485688493275383,60.15781508256457,3551.340131211572,6921.795574504268,214.56595253674294,190.02111858557382
0319-001-001,2019-20,Mainland Other Urban,38558.766481185674,1002.1470540161059,5654.690929778957,33.76214047128424,43.31972157670795,216.85553603957848,20.76054572789914,57.5865711531147,3398.9277073782823,6551.988400052137,203.58109621739985,173.62483272802422
0319-002-001,2019-20,Mainland Other Urban,33054.99542724871,815.3807562979439,1503.650280237992,9.233017669194245,64.81867280055825,58.09292718259816,22.592223179703897,20.056953824167174,1688.263343199985,8813.346838879668,250.1377415897951,159.8480292095719
0320-001-001,2019-20,Mainland Other Urban,23432.83729185348,647.7461724207387,3844.964010431244,22.036589799532187,29.750660205670844,156.11708812358944,13.50777859843224,39.342531676130434,2306.173362504145,4249.144456917281,136.12473195612026,112.2538292228781
0321-001-001,2019-20,Mainland Rural,46758.8371559245,1106.245703848953,2033.9883554155267,10.442784288290714,82.99834863007243,100.51666952424593,30.38837258946955,25.43057308465227,2724.2159622297013,11669.069112656856,328.39084278484523,217.02711793321942
0322-001-001,2019-20,Mainland Rural,41834.294281030474,1003.9874106671587,1897.0528508222533,11.983001267835933,83.47834798056357,67.93367039837094,28.98920943527339,24.117151899769784,1820.5374513189233,11270.203306422422,318.51717064834946,200.018196670646
0322-006-001,2019-20,Mainland Other Urban,52547.41265417197,1335.3655550307312,8256.498360194932,45.73656870309407,56.4716382568456,349.1214249903784,28.147976917640513,78.99098728155435,4849.685720259556,8603.971281407756,269.54819165493717,232.30301695873106
0323-001-001,2019-20,Mainland Other Urban,34882.727148659535,891.4737192378896,4959.816556197832,27.850733265816014,46.20238674670477,206.80479734054572,20.34882980532478,48.08369377809737,3061.314439223685,6645.038691199104,203.9992190202591,159.76217389971825
0324-001-001,2019-20,Mainland Other Urban,43140.0804367168,1138.8641294894126,4641.683857567317,26.160206729576817,55.143316749710735,200.18597069970056,24.779918533246082,54.845278696934116,4005.9555820322253,8210.310979334568,250.3191801845966,203.5825552563766
0325-002-001,2019-20,Mainland Rural,46526.87728150628,1176.571798192267,4208.17619917625,22.968519737062095,63.93378890759116,184.9050072886469,27.64799346486124,49.46379752625359,3328.648973888794,9441.578020801444,278.3321931242282,216.65952972570787
0326-001-001,2019-20,Mainland Other Urban,35952.44714620523,905.2018143852774,3162.715188928058,21.261423711174174,55.516526941479746,100.03486842400098,21.72047388972395,37.07324109577562,2241.815675775886,7858.959832867212,229.88073092308684,166.71095264915184
0327-001-001,2019-20,Mainland Rural,41804.1346060851,1022.9544152359912,3285.8737888398555,20.135009349723706,63.75325642597477,122.76225412372119,25.400044297099733,37.82617324517431,2521.5864104317725,9159.397030681812,264.29423337685694,191.5739008920707
0328-001-001,2019-20,Mainland Other Urban,40278.03192951178,979.9583816718266,4530.830910316641,26.117360258734816,60.584619514357044,186.76395262304072,23.700314596063222,42.1047906929121,3474.108584141413,8533.44275893154,253.098002745214,179.42144871252026
0330-001-001,2019-20,Mainland Rural,60626.95053560717,1447.836480049537,3088.453241282688,16.79213923603539,102.27461740753839,144.19330643625753,38.39338662249822,39.076810785409954,3939.336612799367,14486.019054325512,411.90869070510587,280.05964651640994
0331-001-001,2019-20,Mainland Rural,36189.538517102956,871.726481193618,2443.002367167206,16.231350841998506,60.95053695506785,82.04963093116854,22.753308111143415,28.9241975192341,2275.4668142501196,8519.426310721521,244.78739898801672,166.52196105808395
0332-004-001,2019-20,Mainland Rural,40923.97263002662,1011.7049727667802,4258.623017938509,20.468349127036944,53.68860041788357,214.32813647528044,23.757142281331433,43.30767529087703,3505.619648856579,8032.6623896158135,238.31266211080555,185.89201553089256
0335-001-001,2019-20,Mainland Rural,53201.7329666474,1311.2018314178351,4384.1821175084015,26.933326593448214,82.8238285629267,164.16965192279926,32.742328526184984,50.47442410520005,3428.286892866933,11759.606408380827,342.1872626197645,245.96482604085475
0337-001-001,2019-20,Mainland Other Urban,39897.565667188544,1016.0243606717569,3443.260374537585,22.55401080124698,58.312000990733104,114.81304947750193,23.85761753490137,42.70717995355078,2515.3410952852755,8429.790020030488,247.27949546585697,186.59231615353795
0337-003-001,2019-20,Mainland Rural,27678.0349293392,686.5788496075276,3967.8840634385733,20.22468242500195,38.482249602822655,185.5197370520422,16.365367501795543,34.18477639320385,2613.7262532093596,5481.325594136023,166.2323704861411,124.34813256371304
0338-001-001,2019-20,Mainland Rural,24067.038287752657,629.3601230311903,3845.3040966263243,20.1736155854459,32.68817686054662,174.76409465383298,14.167793791913194,35.21398430398186,2514.190423420625,4607.995380336965,144.49185069859303,111.62067350006522
0339-001-001,2019-20,Mainland Other Urban,23616.988494598376,660.6332363337757,3739.9006228606268,19.0704378745321,29.906695249328983,173.7050522223219,14.07416502702489,37.81842522527538,2285.713564132894,4345.446300880097,137.64296123425467,115.56839148552284
0340-001-001,2019-20,Mainland Rural,40139.604158048925,985.6094042392943,4810.7002877689865,28.251248735477965,52.74165358344601,196.42277268854994,22.45187637898998,47.82715428221027,3989.518223795303,7685.258104921804,232.74749502092374,177.35738884987092
0341-001-001,2019-20,Mainland Rural,28883.64289514898,718.6661811789384,4020.2521405597276,19.196891547720035,41.632365541438304,200.56026898440766,17.46365591918313,34.26630295634712,2756.811428348647,5884.477518206364,178.12049233374125,131.28552178779643
0342-001-001,2019-20,Mainland Rural,49222.360278462176,1185.7413051783608,3457.0123271756233,20.70618402436766,79.05494172954775,139.9374241180905,30.397698474149085,41.24825544940216,3557.097835088394,11152.084495107007,323.81173270474113,225.62787798243514
0342-001-002,2019-20,Mainland Rural,22231.706650988268,573.1171469175488,4224.997864483935,18.86771398191012,30.235448280883542,219.3128061545431,13.485106035494598,32.53658081136215,2323.0460785478313,4251.722655964456,133.0213283468919,102.06492601195485
0343-001-001,2019-20,Mainland Other Urban,30321.840548849617,794.5124633686046,2563.9731978333252,15.27420896347233,47.48370815851083,102.39934191640658,18.832313024472413,32.00076742067581,2269.4919386736733,6728.152086949909,199.0907114789771,146.41952899376315
0343-005-001,2019-20,Dar Es Salaam,72266.4991779847,1849.682349761302,12026.385767354843,65.11678724019126,69.49412522826185,526.5621187325955,36.79082911344859,108.98061169181179,7538.277954035537,11125.936150209742,348.8469546824467,313.9156443856081
0344-001-001,2019-20,Dar Es Salaam,51948.125181941956,1270.4301447587327,5995.611580957619,30.226976661749084,53.28470914652875,287.46276284794016,26.11940334742341,54.8611009706601,4699.29931831256,8813.004762463945,257.64545576456067,220.93897463556445
0346-001-001,2019-20,Mainland Other Urban,32212.241253216285,828.3190845497729,2773.091754490791,18.165795524947345,46.371548556335455,92.62925329851912,19.027604151082258,34.5934747704445,2060.793038525403,6749.829297860751,197.92490078036343,150.8378810797375
0347-001-001,2019-20,Mainland Rural,49722.64044500003,1252.5489997554935,6968.537195812047,34.83091960119942,59.21908970268351,329.7124952589812,28.145247671327354,64.34714421005356,4268.521992790032,8955.698583048832,271.4625293427448,223.59855305708732
0348-001-001,2019-20,Mainland Rural,47410.12761616633,1119.6734409277728,2638.0871880687773,13.926872394794238,84.2717985694324,126.65895667233995,30.458789704842307,28.309389171034578,3253.749847530442,11730.494324055131,333.32942658284935,217.55657144792983
0348-001-005,2019-20,Mainland Rural,45099.62310723991,1103.7834276449594,4334.236073208248,26.233199104521816,72.33303432848166,164.71925885602812,28.039549390299857,44.71908896649721,3102.3519740494066,10081.819578842757,295.33939967956474,207.0133844098387
0349-001-001,2019-20,Mainland Rural,26708.047085226975,710.9342859556132,4838.0754529943015,21.322693645189403,32.908127325913405,256.5534666560605,15.814330214892651,40.853709831113676,3028.599930852512,4792.0932240213515,152.18185760219907,125.07314728041301
0350-001-001,2019-20,Mainland Other Urban,22767.889164017597,627.4849413133765,3577.1735114133594,20.718967149394278,29.708107945546733,143.3458279399338,13.227401287256441,37.08329249993155,2177.236489942609,4226.568167828287,134.30297578930717,109.25035013497619
0352-001-001,2019-20,Mainland Rural,44118.280615741234,1016.3073430678512,2495.8008048765737,13.783305358406308,87.39007538854035,108.76922977575803,30.100651493313517,23.292316549275075,2369.593561472659,11779.567372911293,332.5313163221145,203.47983114499044
0353-001-001,2019-20,Mainland Rural,22809.07469297882,593.9110328745649,3304.713771901036,17.761324863540064,32.7746596728588,146.53515552138177,13.675793854414584,31.160153223499172,2232.051920321946,4582.8065358804115,141.5952768663347,106.45840201350626
0354-001-001,2019-20,Mainland Rural,37300.93002347149,946.244374628509,5484.415607830558,30.197374156230378,47.94050418612552,234.1279498231157,21.479452080695154,51.4451286844138,3336.9489894129297,6935.312697991578,213.10257530315184,168.58752644477815
0356-001-001,2019-20,Mainland Rural,33441.57157876022,844.3671257789621,3079.6444017665376,16.381985763050288,52.37354145099705,142.59700316194338,20.73549427820163,33.16001172029848,2865.1437059403675,7398.5056996036365,218.84355966634251,157.14019081788302
0357-003-001,2019-20,Mainland Rural,40899.4193363899,1000.9822115401086,2160.6664961631527,13.094572910342325,74.99382530384804,88.18408329126416,26.842732285356874,27.58185531727069,2686.0932326061275,10324.381072792543,295.6740076087657,193.79257343293725
0358-001-001,2019-20,Mainland Rural,26891.114456390704,653.9102163151696,1562.8747685718988,9.879857915677908,52.03780399001103,57.81757792918343,18.031534230013893,17.994181621822918,1624.0461991541458,7026.145276707839,201.12344576313993,127.33805874708928
0359-001-001,2019-20,Mainland Other Urban,46779.07587830112,1222.4045973004754,4829.391025378334,31.113112730433066,54.400781520302615,167.38573616021756,25.415483532070745,60.54523675450162,3546.194532538168,8391.793543260732,253.1078428128841,215.487377241476
0360-001-001,2019-20,Mainland Other Urban,48934.68472738685,1278.630615316328,5309.125484146983,31.31310093403362,60.079334731239015,207.50481313051188,27.88209443447381,63.07483046617706,3457.0596218673395,9071.286396699945,273.1790436373701,228.46364602856335
0362-001-001,2019-20,Mainland Rural,32854.783046210454,829.3229044402455,4262.952885751567,23.16208255709426,44.75770241599188,190.07027082828904,19.0503164806528,41.66585964337733,3344.169533060835,6398.70945623268,196.39685740997592,149.38624908906326
0363-001-001,2019-20,Dar Es Salaam,68095.53208077089,1600.5375180315339,7239.459942992918,39.149350231798806,86.03756372848147,317.0126056484971,36.76163646234008,61.12733570436713,5028.1137526343555,13189.130604404689,376.63381820746673,287.69477828215736
0363-003-001,2019-20,Mainland Rural,28290.24695393205,744.4586284862792,5674.545974633577,27.90754137100199,32.99202489948678,273.94917618926286,15.93606416600712,48.09875689742168,3435.4675340637336,4760.912858815481,155.76619905284562,128.7812437638272
0364-001-001,2019-20,Mainland Rural,46830.972651127915,1087.4369690653702,1188.2691464932325,7.544651907136196,97.23722022468627,45.98326337287232,32.60419966915436,16.863469117940568,2012.4782490416098,13140.754622130975,365.9434754389846,220.8037954421264
0366-001-001,2019-20,Mainland Other Urban,32429.553714288002,824.3979817313183,4063.8610408614672,23.501833814433898,46.44354344600856,163.49342945047465,19.438574307862467,40.84558983052765,2621.429008640599,6586.154921897972,198.93043380147608,149.89567883724945
0367-001-001,2019-20,Mainland Other Urban,34054.6170653088,909.9549888672866,3753.5307567500167,21.159615689713746,46.210135406996905,160.26353826343615,20.116190754442368,43.63944122630968,3036.4298806112092,6744.259464033931,205.33209509920835,163.20174361656237
0368-001-001,2019-20,Mainland Other Urban,67025.5711999162,1572.9976803910242,6997.676479923736,33.30095240778269,96.47643028349627,342.77537450082775,39.360931429316,55.66282755445867,4202.920589910023,14165.489036499665,403.3830150588318,291.7713689742519
0369-001-001,2019-20,Mainland Other Urban,77599.52953672511,1896.2832302729726,4154.695258020285,19.0595203883653,128.22574447002688,213.89539022202302,49.54843099813479,49.62650177197255,3690.3474903266883,18523.469809202506,519.807314702393,364.8146079948817
0369-001-010,2019-20,Mainland Other Urban,24787.33826705846,691.382986605132,5621.759522566586,30.675089465496033,25.862583708063617,239.36897615919855,13.680022707576313,51.21672455751057,2789.219919685041,3749.9376204969776,128.2375036440385,115.83282655503947
0370-001-001,2019-20,Mainland Rural,29640.018970974237,751.0526138536252,4431.943511690191,24.218171201225115,37.45857908861561,190.7173620194086,16.807866036289365,40.81510608436453,2685.239783930404,5447.3163740789905,167.4194371048164,132.94303933159827
0370-002-001,2019-20,Dar Es Salaam,43050.70605206468,1155.3507806578398,7170.7512112202985,38.87330888428276,39.10155104873756,306.54005424761596,22.208067417765342,69.91592228959091,3636.8833693878387,6453.262794170478,202.76953112826487,194.97159029031263
0371-001-001,2019-20,Mainland Other Urban,29440.00865931741,737.9896678984077,2305.4550288333458,13.39337085093766,47.74453042726085,93.91360714030147,18.54330165448966,27.030699809790374,1923.5862175485343,6732.052369555756,195.8322036652266,138.98269901083535
0372-001-001,2019-20,Dar Es Salaam,34513.71598800528,891.3581282554927,4591.751249647699,27.76148678072062,33.03681553271599,173.40723760544444,17.265405730030743,48.47200419694501,2908.771664333564,5436.7021002435895,165.64236943090958,151.87585263013145
0372-004-002,2019-20,Mainland Rural,20611.179634884684,537.6080500650402,3612.4338607129926,19.309514978152965,27.115234736826327,159.27333024254835,12.043239593713595,32.01865184625229,2118.0722135503634,3814.9963510583234,120.53172388232771,94.52038661927728
0373-001-001,2019-20,Mainland Other Urban,59846.81383244767,1536.6699254031787,10955.698392087872,65.93077764277594,53.29488027681799,411.4532800961115,29.82738875177468,104.96536793159186,5744.914289334938,8477.59774609562,275.1673317827911,258.3711065274616
0374-001-001,2019-20,Mainland Other Urban,43007.93818187672,1085.0466082604698,6231.234940131959,38.81973488526164,54.748424234930475,223.53932250713194,23.842097305705618,60.282523557670494,3663.184643405104,7909.6665066104415,242.3837808445679,190.65279383733372
0375-001-001,2019-20,Mainland Other Urban,23390.359428516833,609.8153809404815,2528.7736839134054,16.205478238395173,34.39741894025597,86.4513800433505,13.964692565836474,28.44534439313057,1602.2249675350924,4883.867810777163,145.78478388971243,109.9737883641063
0375-001-004,2019-20,Dar Es Salaam,28003.317302457122,756.6172652188576,8169.767286505939,33.25859864103054,24.97254685452427,445.95652737445397,15.236723343327494,55.21650967602487,3253.196870987047,3909.95860850545,132.16391770535174,124.50284572066859
0376-001-001,2019-20,Mainland Rural,43071.139569116196,1050.1541313401033,4973.938379228246,28.74167257126207,60.25280061307004,201.86981601856,25.078681825432643,48.28434005065455,3456.18120937639,8660.585300389446,257.5850573048489,191.8497898993405
0377-001-002,2019-20,Mainland Other Urban,32466.101160767972,825.4077587781048,4077.209788849982,23.567795351689043,46.43761117536543,164.1286075894202,19.45169268433974,40.955721502624684,2628.0579351149754,6586.776961082655,198.99976948993847,150.0428117732205
0378-003-001,2019-20,Mainland Rural,77673.63732140986,1824.9396821200855,8778.812163628607,49.41552307822139,96.3392850973959,366.9215151303178,42.221656849342374,79.95866873519148,5950.747767891242,14571.235119424438,425.3642767005759,329.58127911941745
0379-001-001,2019-20,Dar Es Salaam,48272.47065617421,1201.7618004441592,4828.700426109111,28.093089878123678,58.12274273174507,192.28230622283547,26.105778346028906,51.01593185064572,3274.3276432502403,9035.834781007328,262.44866647569324,213.7695762570839
0380-001-001,2019-20,Dar Es Salaam,70334.86653485523,1732.7426678560957,5709.986870130561,38.4667855447138,70.9080502540717,179.7330734276293,35.00386088031504,71.8641638192918,4190.753595205834,12007.957434264299,341.9957147802421,303.84476368201945
0381-001-002,2019-20,Mainland Rural,31186.31878907969,730.5029452882155,1999.4904785507158,11.716373261314583,56.358496941342764,82.29541684565824,20.031669323079036,19.67528180025715,2004.6089194242256,7762.999259998149,220.62555342546165,141.625934872301
0381-002-001,2019-20,Dar Es Salaam,35460.438887206576,894.5072746679779,5791.935942597771,29.830007218816466,37.150171191653754,264.6324128674688,18.455259175487846,48.904998749434974,3321.5380090651483,5850.930699633946,178.63659361150994,153.41763094238493
0382-001-001,2019-20,Mainland Other Urban,66526.65441616083,1541.6769021643108,2249.1224837707086,12.779318691603347,122.56733126621305,100.54181539957112,43.11579887504597,27.64659335860493,3392.978558580479,17159.2326914439,476.4605865380346,304.2087244401469
0382-003-001,2019-20,Mainland Other Urban,18982.704499742908,510.5170464260679,2941.7773793725796,15.438465588194006,27.522005317751855,131.16710181225915,11.67947476806318,27.538778499314937,1630.7264860820708,3842.188804164487,118.72064321892739,91.04421970431794
0383-002-001,2019-20,Mainland Other Urban,37697.44149270507,973.230765982262,4901.709088578099,29.049251057542108,40.722372035029785,193.3868512816959,20.19765592789489,54.100273796914465,3458.200982531982,6309.098437864271,195.747707580953,170.4704270472362
0385-001-001,2019-20,Mainland Other Urban,49688.20252591361,1338.79267597998,6943.8482092164795,41.156939215503556,52.02651282088433,268.9865212352846,27.008065612093827,78.74189604766808,4171.978111535966,8103.704439095115,254.85180004381914,231.95156279867433
0385-001-002,2019-20,Zanzibar,19328.323876242866,528.4053543198656,4557.434911005191,27.191484947179404,14.950186549804465,174.49623464428484,8.854471478521326,40.30246733683188,2474.5340550287297,2411.1025655961785,84.11188526528687,83.15414688775061
0386-001-001,2019-20,Mainland Rural,36128.50067000825,882.1859193004412,1921.7890119067201,11.328957703640805,67.28686744525693,80.57094349525414,24.003674359070104,23.9691050557785,2289.322810766034,9220.229783365481,263.7848788563671,171.6309561326095
0387-001-001,2019-20,Mainland Rural,43065.01090281544,1029.9223157860313,3974.4707397097445,22.780342208797965,71.01316286082724,164.52643932775982,27.039858001095265,39.241689509446786,3108.1486131497545,9819.72044140972,286.8888679002586,195.6793116002819
0388-001-001,2019-20,Mainland Other Urban,35306.94516369491,886.5286479805712,2009.5016551292274,11.991475188856903,63.08868270313404,80.93506822047766,23.173421733997095,26.826278085843906,2101.908485860811,8737.86526682081,251.17763999524078,169.9947883396592
0388-005-001,2019-20,Mainland Other Urban,38204.23802111606,914.8953922198035,2868.342093118843,15.133248901224173,60.40155483055601,131.76608339193714,23.427946103289557,29.508930515050018,2544.529568424247,8650.132120279557,247.7263399923563,173.3759738120183
0389-001-001,2019-20,Mainland Rural,34985.16616816185,826.1878241648075,1773.0009726360029,10.427874115180789,67.36653791287985,72.15919110121446,23.24999698137127,18.826997657057788,1852.467404715089,9184.048605714162,258.94312631875545,162.2450906376939
0389-001-002,2019-20,Mainland Rural,25597.54911487578,627.6234967186949,2156.5535340578303,13.485144093625792,45.47974461608519,78.89289716146004,16.563659508932044,22.677516925984968,1732.5397988369518,6188.587654671078,180.1675480393877,119.48110854976909
0390-001-001,2019-20,Mainland Rural,30061.995285417073,762.4980863186413,4004.778051644493,23.39887438575885,36.095766011454806,161.09895289602082,16.63416553861276,40.94731291175255,2820.726533317369,5381.858268164022,165.36906263400576,135.0288971735881
0391-001-001,2019-20,Mainland Rural,66102.14622931807,1539.4180527765104,3983.9235861795187,18.941523240656682,95.45359267589231,207.52053137991632,38.87110658672706,42.89020170293374,4460.007535754791,14296.204063489196,402.1089923818132,292.1700082254371
0391-005-001,2019-20,Mainland Other Urban,29900.359414393817,753.5218305171192,3135.2971197030324,18.812136353449148,47.103242695119036,120.18747653919242,18.577090353429263,32.98381332840173,2154.0100321812024,6570.267622319597,194.79001781096235,139.71513042248876
0392-001-002,2019-20,Mainland Rural,41494.84595344491,1006.3047423107679,3336.823616736987,20.69116373374134,59.22620347455239,126.54554939998481,24.139043579316375,38.790365916044514,3068.889173621747,8649.461718755854,251.79134950108158,186.3941654108972
0393-001-001,2019-20,Mainland Rural,48816.63298753178,1131.9473987349738,6292.130801258688,29.116229458360174,59.105498523929455,321.22638326042727,26.652107447988616,49.5530849257048,4227.434767992728,8964.508460060786,263.50006498067046,204.45611143276201
0393-002-001,2019-20,Mainland Rural,27954.383577761644,706.5775155500662,3351.8119607720296,20.08222713043853,36.19204150282997,130.4957484994462,15.874753743662842,35.35779615976008,2446.648314337964,5310.216492424248,160.7886355942341,126.68679181911902
0394-001-001,2019-20,Mainland Rural,44499.33657267339,1084.3925409233386,4351.825462166024,23.67036638202544,59.89508731682529,192.82770059450863,25.566471845603328,45.1219333584028,3501.084268124124,8863.7577503716,260.4824593358402,198.841159323822
0395-001-001,2019-20,Mainland Rural,47549.144043126995,1137.4751761119662,3985.777859955626,28.010224993696408,75.1885406946643,117.55833828276764,28.64931383997259,43.68265750612973,3181.46829757304,10579.617509488691,306.40211212393245,213.02868055158868
0395-001-006,2019-20,Mainland Rural,51837.229427634986,1225.1614976316944,2923.514408330374,19.494692966850717,101.78082185776246,94.9008844132558,35.20973223069301,32.54483054084331,2524.6576586887454,13695.848883666944,388.71098648503244,242.51302842478495
0396-001-001,2019-20,Mainland Rural,30241.67164232201,773.6592254280259,3655.5732969556743,20.565329603334263,39.543842042365256,152.74838386907788,17.437157289518247,37.87654193603472,2433.8022965504338,5810.607104400919,175.14254485383236,138.81286884887191
